individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,k_value_GBR1,long_GBR1,lat_GBR1,k_value_GBR4,long_GBR4,lat_GBR4
96,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
97,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022
97,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022
98,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
99,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
100,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022
101,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022
102,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.944082,147.699448,-18.944082,147.699448,GPS EcoRRAP sites,60,1-May,4.7,OCLB_FL1S,5.35,147.700371,-18.944904,5.5,147.688788,-18.946022
103,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
104,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
105,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
106,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
107,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
108,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
109,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
110,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
111,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
112,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
113,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
114,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
115,ECO03,Stylophora pistillata,Spis,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
116,ECO03,Acropora hyacinthus,Ahya,22,5,2021,Little_Broadhurst,-18.949114,147.693065,-18.949114,147.693065,GPS EcoRRAP sites,60,1-May,4.2,OCLB_BA1S,5.35,147.695371,-18.949904,5.5,147.688788,-18.946022
117,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
118,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
119,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
120,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
121,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
122,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
123,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
124,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
125,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
126,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
127,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
128,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
129,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
130,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,9,147.720371,-18.649904,8.8,147.718788,-18.646022
131,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
132,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
133,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
134,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
135,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
136,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
137,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
138,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
139,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
140,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
141,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
142,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
143,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,5.35,147.710371,-18.654904,5.5,147.718788,-18.646022
144,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
145,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
146,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
147,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
148,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
149,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
150,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
151,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
151,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
152,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
153,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
154,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,5.35,147.705371,-18.659904,5.5,147.688788,-18.646022
155,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
156,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
157,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
158,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
159,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
160,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
161,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
162,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
163,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
164,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
165,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
166,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
167,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
168,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,5.35,147.700371,-18.949904,5.5,147.688788,-18.946022
169,ECO03,Acropora hyacinthus,Ahya,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
170,ECO03,Acropora hyacinthus,Ahya,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
171,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
172,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
173,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,1-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
174,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,1-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
175,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
176,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
177,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,5.35,143.415371,-9.744904,5.5,143.428788,-9.736022
178,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,1-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
179,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,1-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
180,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
181,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
182,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
183,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
184,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
185,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
186,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
187,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
188,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
189,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
189,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
190,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
191,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
192,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,5.35,143.400371,-9.759904,5.5,143.398788,-9.766022
193,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
194,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
195,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
196,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
197,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
198,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
199,ECO03,Stylophora pistillata,Spis,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
200,ECO03,Stylophora pistillata,Spis,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
201,ECO03,Acropora hyacinthus,Ahya,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
202,ECO03,Acropora hyacinthus,Ahya,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,5.35,143.410371,-9.879904,5.5,143.398788,-9.886022
203,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
204,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
205,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
206,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
207,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,5.35,143.390371,-9.874904,3,143.398788,-9.886022
