GBR1_site,decimalLatitude,decimalLongitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,dominant_wind_season,mean_wave_energy_proxy,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_seasonal_variability_category,mean_u,mean_v,current_seasonal_variability_category,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,dominant_current_season,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_exposure_category,current_regime_type
Ahya_245,-18.55946657,146.5017308,-3.503725852,1.637342818,4.327304437,1.343062712,0.310369361,1.117414925,7.235548167,6.118133243,3.867426322,115.0473785,0.893726424,0.106273576,SE,Autumn,104.7446512,3.867426322,0.190321387,0.02455884,Sheltered,Moderate,-0.030258174,0.011607687,Low,0.046480934,0.018567315,0.399460873,0.015587406,0.111458535,0.09587113,110.9878886,E,Autumn,0.032408263,0.349019662,6.513686428,Low_Flow,Steady_Weak
Ahya_246,-18.559454,146.5017586,-3.503762051,1.637359805,4.327341001,1.343078868,0.310370472,1.117421909,7.235616027,6.118194118,3.867466308,115.0473795,0.893728113,0.106271887,SE,Autumn,104.7474787,3.867466308,0.190319864,0.024558242,Sheltered,Moderate,-0.030272536,0.011633127,Low,0.046514068,0.018595787,0.399788446,0.015584602,0.111587204,0.096002602,111.0207637,E,Autumn,0.032430789,0.349174608,6.509312499,Low_Flow,Steady_Weak
Ahya_247,-18.55941603,146.5017588,-3.50378926,1.637390027,4.327375621,1.343102053,0.310373346,1.117426221,7.235689804,6.118263583,3.867503753,115.0476144,0.893729616,0.106270384,SE,Autumn,104.7504453,3.867503753,0.190320054,0.024557698,Sheltered,Moderate,-0.030310684,0.01169792,Low,0.046588835,0.018663375,0.400597583,0.01557885,0.111887019,0.09630817,111.1032917,E,Autumn,0.032489674,0.349400256,6.495754006,Low_Flow,Steady_Weak
Ahya_248,-18.55940606,146.5017665,-3.503803877,1.637399912,4.327391622,1.343110491,0.310374149,1.117428878,7.235721153,6.118292275,3.86752118,115.0476554,0.893730339,0.106269661,SE,Autumn,104.7517329,3.86752118,0.19031967,0.02455744,Sheltered,Moderate,-0.030321223,0.011716109,Low,0.046610865,0.018682894,0.400827026,0.015577107,0.111974172,0.096397065,111.1265127,E,Autumn,0.032506057,0.349481649,6.492214253,Low_Flow,Steady_Weak
Ahya_249,-18.55940052,146.5017839,-3.503824889,1.637408755,4.32741243,1.343119225,0.310374675,1.117432987,7.235759206,6.118326219,3.86754396,115.0476423,0.893731305,0.106268695,SE,Autumn,104.7533252,3.86754396,0.190318708,0.024557099,Sheltered,Moderate,-0.030328029,0.011728269,Low,0.046627308,0.018696824,0.400984425,0.015575731,0.112037376,0.096461644,111.1421767,E,Autumn,0.03251679,0.349565097,6.490262807,Low_Flow,Steady_Weak
Ahya_24_Chicken,-18.653874,147.7103024,-4.828486441,2.211567928,5.580176545,1.762631223,0.315873738,1.366591785,8.987684132,7.621092347,5.310867539,114.6089679,0.951738264,0.048261736,SE,Winter,225.2423231,5.310867539,0.134707226,0.008648783,Moderate,High,-0.022302421,-0.00718002,Low,0.063571607,0.033607957,0.528663006,0.004649363,0.214042223,0.20939286,72.1546072,E,Autumn,0.023429697,0.649176376,9.932799248,Moderate_Flow,Variable_Weak
Ahya_24_Lizard,-14.646266,145.4557567,-4.902611095,4.150936806,6.604432645,3.148316106,0.476697436,0.054014859,11.2089014,11.15488654,6.423851797,130.2538813,0.972657629,0.027342371,SE,Winter,467.6064561,6.423851797,0.25767869,0.004140003,Exposed,High,-0.070118894,0.042881705,Moderate,0.098614203,0.04683706,0.474952479,0.006523666,0.175742726,0.16921906,121.4481656,SE,Winter,0.082191848,0.288957456,1.688715528,High_Flow,Steady_Weak
Ahya_24_Tydeman,-13.971343,144.5018999,-5.720743846,3.309690064,6.871476391,3.38296835,0.49232045,0.434887819,11.53955701,11.10466919,6.609157168,120.0511805,0.961824911,0.038175089,SE,Winter,540.8427101,6.609157168,0.167465109,0.005555588,Exposed,High,-0.061845165,-0.017170374,Low,0.076862783,0.034461824,0.448355146,0.010471704,0.213543324,0.20307162,74.48349063,E,Spring,0.06418447,0.195382177,2.145997716,Moderate_Flow,Steady_Weak
Ahya_24a,-21.96295755,152.3072373,-4.338230226,2.252950398,5.138383554,1.655274289,0.322139107,2.008537792,9.127104832,7.118567039,4.888356267,117.4439698,0.951341257,0.048658743,SE,Autumn,178.891469,4.888356267,0.155720825,0.00946966,Sheltered,High,-0.014244503,0.010142453,Low,0.019275528,0.01110553,0.576146575,0.00108363,0.048169281,0.047085651,125.4518452,SE,Autumn,0.01748643,0.26100582,4.815281368,Low_Flow,Steady_Weak
Ahya_24b,-14.47447498,145.5033838,-4.923378455,4.084016358,6.59490461,3.197858564,0.48489838,0.170001319,11.20190038,11.03189906,6.396783959,129.6762162,0.969958527,0.030041473,SE,Winter,471.5129661,6.396783959,0.253457215,0.004555255,Exposed,High,-0.089026806,0.055199361,Low,0.111823685,0.027878171,0.249304707,0.052340356,0.173331561,0.120991206,121.8001873,SE,Spring,0.104750855,0.203864497,0.565621123,High_Flow,Steady_Strong
Ahya_250,-18.5593996,146.5017904,-3.503831932,1.637411147,4.327419172,1.343121791,0.310374784,1.117434396,7.235771213,6.118336817,3.867551354,115.0476302,0.893731622,0.106268378,SE,Autumn,104.7538314,3.867551354,0.190318341,0.024556987,Sheltered,Moderate,-0.030329426,0.011730858,Low,0.046631206,0.018699993,0.401018857,0.015575391,0.112051972,0.09647658,111.1455431,E,Autumn,0.032519027,0.349589496,6.48994151,Low_Flow,Steady_Weak
Ahya_251,-16.0729332,145.8435142,-4.250226015,4.072241304,6.01708609,2.560006424,0.425456174,0.693398463,10.14690006,9.453501597,5.886218686,133.7748563,0.978250701,0.021749299,SE,Winter,330.965612,5.886218686,0.293640484,0.00361459,Exposed,High,-0.079671626,0.022586839,Low,0.090336899,0.031474928,0.348417187,0.003958368,0.149356148,0.14539778,105.827989,E,Winter,0.082811432,0.118061092,0.922153212,High_Flow,Steady_Weak
Ahya_252,-16.0729572,145.8439105,-4.250399817,4.072041336,6.017082708,2.560003405,0.425455911,0.693282659,10.14688971,9.453607055,5.886205845,133.7722804,0.978249117,0.021750883,SE,Winter,330.9643938,5.886205845,0.293611203,0.003614855,Exposed,High,-0.079714309,0.022797026,Low,0.090432713,0.031587552,0.349293425,0.003851032,0.149573312,0.14572228,105.9596877,E,Winter,0.082910044,0.118523528,0.919858083,High_Flow,Steady_Weak
Ahya_253,-16.0729762,145.8439944,-4.2504348,4.071998815,6.017080541,2.560000716,0.425455617,0.693262354,10.14688601,9.453623656,5.88620169,133.771746,0.978248779,0.021751221,SE,Winter,330.9638033,5.88620169,0.293605134,0.003614913,Exposed,High,-0.079713439,0.022842397,Low,0.09044319,0.031609122,0.349491457,0.003824804,0.149598149,0.145773345,105.9899949,E,Winter,0.082921695,0.11863525,0.919501426,High_Flow,Steady_Weak
Ahya_254,-16.0729821,145.8441059,-4.251250199,4.071233174,6.017178022,2.560145448,0.425472778,0.692494891,10.14695685,9.454461955,5.886260937,133.7608737,0.978242777,0.021757223,SE,Winter,330.9844581,5.886260937,0.293481066,0.003615852,Exposed,High,-0.08046848,0.02363465,Low,0.091385564,0.032161902,0.351936356,0.003473926,0.151289558,0.147815633,106.3682068,E,Winter,0.083867591,0.119461801,0.90021351,High_Flow,Steady_Weak
Ahya_255,-16.07579945,145.8423555,-4.248848815,4.072544679,6.01627488,2.558864315,0.425323704,0.696013905,10.14606513,9.45005123,5.885434259,133.7862644,0.97825222,0.02174778,SE,Winter,330.7813031,5.885434259,0.293774154,0.003614825,Exposed,High,-0.074335526,0.022874392,Low,0.085199927,0.030058815,0.3528033,0.002173276,0.139345486,0.13717221,107.1040827,E,Winter,0.07777537,0.12751655,1.022803171,Moderate_Flow,Steady_Weak
Ahya_256,-16.07348596,145.8428662,-4.2493311,4.072443239,6.016561928,2.55927274,0.425371295,0.695082259,10.14635519,9.451272934,5.885712253,133.7823027,0.978251753,0.021748247,SE,Winter,330.8468279,5.885712253,0.293727689,0.00361473,Exposed,High,-0.076156524,0.022559454,Low,0.086981452,0.030448301,0.3500551,0.002837998,0.14255809,0.139720092,106.5005978,E,Winter,0.079427609,0.124450995,0.998423148,Moderate_Flow,Steady_Weak
Ahya_257,-16.07304591,145.84301489999999,-4.249992783,4.072488375,6.017076713,2.559990987,0.425454271,0.693582064,10.14689878,9.45331672,5.886221217,133.7781634,0.978252646,0.021747354,SE,Winter,330.9640143,5.886221217,0.293678145,0.003614272,Exposed,High,-0.079526238,0.022333493,Low,0.090126339,0.031313586,0.34744101,0.004058529,0.148887202,0.144828673,105.6864286,E,Winter,0.082602708,0.117613798,0.926241,High_Flow,Steady_Weak
Ahya_258,-16.07300442,145.8431185,-4.250042481,4.072438223,6.017080343,2.559996564,0.425454941,0.69353962,10.14690083,9.453361207,5.886222403,133.7774763,0.978252253,0.021747747,SE,Winter,330.964734,5.886222403,0.293670312,0.003614335,Exposed,High,-0.079567246,0.022383691,Low,0.090180443,0.031348998,0.347625233,0.004042552,0.149008074,0.144965522,105.7122431,E,Winter,0.08265577,0.117688451,0.925258122,High_Flow,Steady_Weak
Ahya_259,-16.07288514,145.8432222,-4.250100427,4.072391282,6.017092135,2.560013668,0.42545695,0.693474731,10.14691139,9.453436656,5.886231766,133.7767561,0.978251892,0.021748108,SE,Winter,330.9673294,5.886231766,0.293662066,0.003614388,Exposed,High,-0.079659921,0.022421932,Low,0.090284394,0.031394268,0.347726409,0.004049849,0.149246416,0.145196567,105.7203544,E,Winter,0.082755339,0.117677838,0.923666263,High_Flow,Steady_Weak
Ahya_25_Chicken,-18.654285,147.7099648,-4.828453019,2.211465819,5.580129875,1.762589308,0.315868868,1.366775823,8.98773719,7.620961367,5.310794632,114.6081165,0.951733159,0.048266841,SE,Winter,225.2354702,5.310794632,0.134705979,0.00864977,Moderate,High,-0.022300429,-0.006986132,Low,0.063403542,0.033522991,0.52872427,0.004836711,0.21335948,0.208522769,72.6056115,E,Autumn,0.023369107,0.648277864,9.958791941,Moderate_Flow,Variable_Weak
Ahya_25_Lizard,-14.64626,145.4557956,-4.902596889,4.150913249,6.604408407,3.148311539,0.476698494,0.054026753,11.2088869,11.15486015,6.423825734,130.2538028,0.972657252,0.027342748,SE,Winter,467.6020678,6.423825734,0.257678116,0.004140075,Exposed,High,-0.070213952,0.043063192,Moderate,0.098805982,0.046975557,0.475432314,0.006487529,0.176153971,0.169666442,121.5213675,SE,Winter,0.082367697,0.289375492,1.683798097,High_Flow,Steady_Weak
Ahya_25_Tydeman,-13.971335,144.5019089,-5.720737474,3.309702282,6.871477772,3.382973586,0.492321113,0.434886996,11.53955563,11.10466863,6.609157771,120.0512999,0.961824805,0.038175195,SE,Winter,540.8437016,6.609157771,0.167466204,0.005555602,Exposed,High,-0.061844885,-0.017168776,Low,0.076863202,0.034464161,0.448383101,0.010476711,0.213555884,0.203079173,74.48479841,E,Spring,0.064183773,0.195390205,2.146163235,Moderate_Flow,Steady_Weak
Ahya_25a,-21.96295403,152.3072329,-4.338230926,2.252950567,5.138384215,1.655274131,0.322139035,2.008538609,9.127104904,7.118566294,4.888356966,117.4439677,0.95134127,0.04865873,SE,Autumn,178.8915182,4.888356966,0.155720798,0.009469656,Sheltered,High,-0.014244527,0.010142756,Low,0.019275718,0.011105526,0.576140703,0.001083534,0.048170379,0.047086845,125.4526071,SE,Autumn,0.017486625,0.261011868,4.815173406,Low_Flow,Steady_Weak
Ahya_25b,-14.47448001,145.5033776,-4.9233794,4.084017946,6.594905898,3.197857935,0.48489819,0.169998505,11.2019023,11.0319038,6.396785701,129.6762217,0.969958601,0.030041399,SE,Winter,471.5131,6.396785701,0.253457217,0.004555243,Exposed,High,-0.089035569,0.055209474,Low,0.111836463,0.027877699,0.249272002,0.052342507,0.173322519,0.120980012,121.8023622,SE,Spring,0.104763632,0.2038771,0.565491954,High_Flow,Steady_Strong
Ahya_260,-16.07293317,145.8435142,-4.250226019,4.072241305,6.017086093,2.560006429,0.425456174,0.693398455,10.14690006,9.453501609,5.886218689,133.7748563,0.978250701,0.021749299,SE,Winter,330.9656127,5.886218689,0.293640484,0.00361459,Exposed,High,-0.079671646,0.022586835,Low,0.090336918,0.031474932,0.348417156,0.003958377,0.149356194,0.145397817,105.8279823,E,Winter,0.08281145,0.118061059,0.922152971,High_Flow,Steady_Weak
Ahya_261,-16.07370087,145.8431521,-4.249422272,4.072304646,6.016538057,2.559240107,0.425367559,0.695066742,10.14632599,9.451259249,5.885682185,133.7807146,0.978250637,0.021749363,SE,Winter,330.8410515,5.885682185,0.293709733,0.00361493,Exposed,High,-0.076054556,0.022743247,Low,0.086923269,0.030505962,0.350952773,0.002705496,0.142393995,0.139688499,106.6486945,E,Winter,0.079382307,0.125038017,0.998055328,Moderate_Flow,Steady_Weak
Ahya_262,-16.07383104,145.8430894,-4.249376263,4.072333435,6.016523167,2.559218773,0.425365066,0.69512967,10.14631163,9.451181964,5.885668886,133.7812268,0.978250847,0.021749153,SE,Winter,330.8377081,5.885668886,0.293715632,0.003614904,Exposed,High,-0.075952112,0.022734704,Low,0.086817617,0.03047126,0.350980146,0.002685017,0.142142147,0.13945713,106.6639906,E,Winter,0.079281713,0.125153231,0.999814946,Moderate_Flow,Steady_Weak
Ahya_263,-16.0740829,145.844343,-4.250917703,4.07021763,6.0162693,2.55886405,0.425324054,0.694596392,10.14599936,9.451402965,5.885318418,133.7559721,0.978233873,0.021766127,SE,Winter,330.77399,5.885318418,0.293429617,0.003617878,Exposed,High,-0.075487952,0.025378962,Low,0.086841093,0.031637373,0.364313391,8.32E-04,0.144555077,0.143723183,108.582585,E,Winter,0.079639956,0.130734663,0.954883757,Moderate_Flow,Steady_Weak
Ahya_264,-16.073932,145.8440081,-4.249757727,4.071899815,6.016519056,2.559216608,0.425364997,0.694868611,10.14629276,9.451424148,5.885644302,133.7756097,0.97824743,0.02175257,SE,Winter,330.8357857,5.885644302,0.293651746,0.003615474,Exposed,High,-0.076060629,0.023188513,Low,0.087037855,0.030727107,0.353031522,0.00244923,0.142864225,0.140414995,106.9548283,E,Winter,0.079516831,0.126120142,0.99279745,Moderate_Flow,Steady_Weak
Ahya_265,-16.073917,145.8440104,-4.249761249,4.071898491,6.016520772,2.559219051,0.425365281,0.694862614,10.14629448,9.451431865,5.885645929,133.7755767,0.978247421,0.021752579,SE,Winter,330.8361756,5.885645929,0.293651363,0.003615475,Exposed,High,-0.076071957,0.023187651,Low,0.087049158,0.030730023,0.353019189,0.002452676,0.142881828,0.140429151,106.9518543,E,Winter,0.079527416,0.126103463,0.992634302,Moderate_Flow,Steady_Weak
Ahya_266,-16.0737839,145.8439742,-4.249767498,4.071913601,6.016535246,2.55923943,0.425367645,0.694828641,10.14630989,9.451481249,5.885660894,133.7756408,0.978247555,0.021752445,SE,Winter,330.8395238,5.885660894,0.293652023,0.003615444,Exposed,High,-0.076159687,0.023153578,Low,0.087129868,0.030738899,0.352794049,0.002494764,0.142971069,0.140476305,106.9099835,E,Winter,0.07960142,0.125906093,0.991679511,Moderate_Flow,Steady_Weak
Ahya_267,-16.0748859,145.84305320000001,-4.249214217,4.072322668,6.016397339,2.559040298,0.425344297,0.695502693,10.14618244,9.450679745,5.885544442,133.7822426,0.978250622,0.021749378,SE,Winter,330.8088633,5.885544442,0.293727795,0.003615017,Exposed,High,-0.07516659,0.022924079,Low,0.086062638,0.030330196,0.352420007,0.002365019,0.140885678,0.138520659,106.9604988,E,Winter,0.078584539,0.126606017,1.009629276,Moderate_Flow,Steady_Weak
Ahya_268,-16.03843468,145.6515371,-3.927808977,4.325662783,5.957230481,2.557068502,0.429237799,0.727208228,10.09178085,9.364572627,5.842862472,137.7597734,0.980801816,0.019198184,SE,Winter,323.7058706,5.842862472,0.340665266,0.003222669,Moderate,High,-0.068729713,0.064155269,Moderate,0.116833106,0.042373867,0.362687161,0.01850609,0.193328505,0.174822415,133.0284235,SE,Winter,0.09401953,0.411727413,1.671327348,High_Flow,Steady_Strong
Ahya_269,-16.03837106,145.65151410000001,-3.92781745,4.325679633,5.957248525,2.5570798,0.429238396,0.727211357,10.09181668,9.364605319,5.842880644,137.759823,0.980801895,0.019198105,SE,Winter,323.7089706,5.842880644,0.34066584,0.003222646,Moderate,High,-0.068724595,0.06415222,Moderate,0.116829922,0.042368593,0.362651895,0.018505202,0.193303352,0.174798151,133.0291938,SE,Winter,0.094013708,0.411755194,1.671611735,High_Flow,Steady_Strong
Ahya_26_Lizard,-14.646247,145.4558274,-4.902585503,4.150892383,6.604387943,3.148308178,0.476699462,0.05403779,11.20887552,11.15483773,6.423803561,130.2537264,0.972656909,0.027343091,SE,Winter,467.5984132,6.423803561,0.25767754,0.00414014,Exposed,High,-0.07030234,0.043220773,Moderate,0.098979043,0.047098522,0.475843379,0.006455337,0.176522362,0.170067025,121.582547,SE,Winter,0.082525476,0.289724999,1.679475035,High_Flow,Steady_Weak
Ahya_26_Tydeman,-13.970963,144.5027447,-5.720326376,3.310566367,6.871596549,3.383327144,0.492364055,0.434795477,11.53950874,11.10471326,6.609234715,120.0595684,0.961819377,0.038180623,SE,Winter,540.9145803,6.609234715,0.16754042,0.005556296,Exposed,High,-0.042177012,-0.023168841,Low,0.059234326,0.028735486,0.48511544,0.006873299,0.18278479,0.175911492,61.21895527,NE,Spring,0.048121675,0.287963322,3.167165579,Moderate_Flow,Steady_Weak
Ahya_26a,-21.96296694,152.3072792,-4.338228028,2.252950956,5.138381582,1.65527445,0.322139262,2.008534423,9.127106838,7.118572415,4.888354573,117.4439875,0.951341292,0.048658708,SE,Autumn,178.8913045,4.888354573,0.155720929,0.009469656,Sheltered,High,-0.014249781,0.010144564,Low,0.019279162,0.011106542,0.576090512,0.001074943,0.048169984,0.047095041,125.4474524,SE,Autumn,0.017491953,0.26087137,4.808381698,Low_Flow,Steady_Weak
Ahya_26b,-14.4745272,145.5033099,-4.923390413,4.084033915,6.594920023,3.197852255,0.48489629,0.169970168,11.2019233,11.03195313,6.396804372,129.6762688,0.969959355,0.030040645,SE,Winter,471.5147045,6.396804372,0.253457147,0.004555119,Exposed,High,-0.106701353,0.066350229,Low,0.133052989,0.032318523,0.242899643,0.044027371,0.209438886,0.165411516,121.8746373,SE,Spring,0.125648445,0.198053689,0.418262613,High_Flow,Steady_Strong
Ahya_270,-16.03828113,145.6516184,-3.928047302,4.325583895,5.957342023,2.557112119,0.429237084,0.72726397,10.0919602,9.364696232,5.842964285,137.7575233,0.980800542,0.019199458,SE,Winter,323.7227948,5.842964285,0.340637605,0.003222823,Moderate,High,-0.068760584,0.064124114,Moderate,0.116837095,0.042370782,0.362648371,0.018467244,0.193259205,0.174791961,133.0017082,SE,Winter,0.094020848,0.411483281,1.671408862,High_Flow,Steady_Strong
Ahya_270_Davies,-18.826257,147.6267484,-4.785275594,2.112267687,5.524765127,1.717195636,0.310817853,1.520290577,9.018138781,7.497848204,5.230730091,113.8171347,0.946778727,0.053221273,SE,Autumn,217.2685611,5.230730091,0.133849949,0.009633219,Moderate,High,-0.015683701,-0.027840714,Low,0.059701199,0.031290003,0.524110131,0.004458369,0.192208704,0.187750335,29.39416547,NE,Spring,0.031954402,0.737296715,7.784787196,Moderate_Flow,Variable_Weak
Ahya_271,-16.03818188,145.6517298,-3.928294031,4.325482145,5.957443126,2.557147351,0.429235714,0.727320785,10.0921158,9.364795017,5.843054833,137.7550614,0.980799096,0.019200904,SE,Winter,323.7377679,5.843054833,0.34060738,0.003223011,Moderate,High,-0.068799059,0.064094591,Moderate,0.116844949,0.042373386,0.362646277,0.018427041,0.193212512,0.17478547,132.9725617,SE,Winter,0.094028863,0.411193553,1.671172394,High_Flow,Steady_Strong
Ahya_271_Davies,-18.826319,147.6267341,-4.785274973,2.112251788,5.524762273,1.71718637,0.310816337,1.520335067,9.018150434,7.497815367,5.230723103,113.8169781,0.946777951,0.053222049,SE,Autumn,217.2677889,5.230723103,0.133849614,0.009633365,Moderate,High,-0.015705138,-0.027846299,Low,0.059743566,0.031295624,0.523832541,0.004460175,0.192282481,0.187822306,29.42272461,NE,Spring,0.031969794,0.737124201,7.781307537,Moderate_Flow,Variable_Weak
Ahya_272,-16.03816705,145.6517438,-3.928326714,4.325469252,5.957456939,2.557152312,0.429235551,0.727328369,10.09213729,9.364808923,5.843067262,137.7547392,0.980798908,0.019201092,SE,Winter,323.7398262,5.843067262,0.340603423,0.003223035,Moderate,High,-0.068803986,0.064090682,Moderate,0.116845919,0.042373619,0.362645259,0.018421773,0.1932058,0.174784027,132.9687727,SE,Winter,0.094029804,0.411156275,1.671146775,High_Flow,Steady_Strong
Ahya_272_Davies,-18.826168,147.6267475,-4.785274154,2.11228877,5.524766746,1.717208399,0.310820072,1.520224324,9.018119784,7.49789546,5.230737289,113.8173523,0.946779752,0.053220248,SE,Autumn,217.2693914,5.230737289,0.133850464,0.009633031,Moderate,High,-0.015648561,-0.027835832,Low,0.059640061,0.031283865,0.524544476,0.004455182,0.192109868,0.187654686,29.34353093,NE,Spring,0.031932914,0.737616621,7.789608803,Moderate_Flow,Variable_Weak
Ahya_273,-16.03816428,145.6517593,-3.928352809,4.325455838,5.957465733,2.557154726,0.429235323,0.727334233,10.09214977,9.364815542,5.843074875,137.7544614,0.980798739,0.019201261,SE,Winter,323.7410729,5.843074875,0.340600016,0.003223059,Moderate,High,-0.068808893,0.064087872,Moderate,0.116847207,0.042374625,0.362649874,0.018417485,0.193204054,0.174786569,132.9654819,SE,Winter,0.094031479,0.411120776,1.671081618,High_Flow,Steady_Strong
