individualID,projectID,scientificName,scientificAbbreviation,dayCollected,monthCollected,yearCollected,locality,decimalLatitudeOriginal,decimalLongitudeOriginal,decimalLatitude,decimalLongitude,georeferenceProtocol,coordinateUncertaintyInMeters,depthOfColonyinMetersOriginal,depthOfColonyinMetersCorrected,EcoPlotID_full,GBR1_site
129,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,OCCH_FL1S
130,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.652112,147.718717,-18.652112,147.718717,GPS EcoRRAP sites,60,1-May,5.7,OCCH_FL1S,OCCH_FL1S
131,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
132,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
133,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
134,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
135,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
136,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
137,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
138,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
139,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
140,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
141,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
142,ECO03,Stylophora pistillata,Spis,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
143,ECO03,Acropora hyacinthus,Ahya,23,5,2021,Chicken,-18.653034,147.708676,-18.653034,147.708676,GPS EcoRRAP sites,60,2-May,5.2,OCCH_BA1S,OCCH_BA1S
144,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
145,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
146,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
147,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
148,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
149,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
150,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
151,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
151,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
152,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
153,ECO03,Stylophora pistillata,Spis,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
154,ECO03,Acropora hyacinthus,Ahya,24,5,2021,Chicken,-18.66016,147.70297,-18.66016,147.70297,GPS EcoRRAP sites,60,1-May,4.4,OCCH_BA2S,OCCH_BA2S
155,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
156,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
157,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
158,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
159,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
160,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
161,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
162,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
163,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
164,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
165,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
166,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
167,ECO03,Acropora hyacinthus,Ahya,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
168,ECO03,Stylophora pistillata,Spis,25,5,2021,Little_Broadhurst,-18.949409,147.701664,-18.949409,147.701664,GPS EcoRRAP sites,60,1-May,3.4,OCLB_LA1S,OCLB_LA1S
169,ECO03,Acropora hyacinthus,Ahya,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,TSAU_BA2S
170,ECO03,Acropora hyacinthus,Ahya,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,TSAU_BA2S
171,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,TSAU_BA2S
172,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,TSAU_BA2S
173,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,1-May,3.6,TSMA_FR1S,TSMA_FR1S
174,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,1-May,3.6,TSMA_FR1S,TSMA_FR1S
175,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,TSMA_BA2S
176,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,TSMA_BA2S
177,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,1-May,3.6,TSMA_BA2S,TSMA_BA2S
178,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,1-May,3.1,TSAU_FR1S,TSAU_FR1S
179,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,1-May,3.1,TSAU_FR1S,TSAU_FR1S
180,ECO03,Stylophora pistillata,Spis,NA,NA,NA,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,1-May,3,TSAU_BA2S,TSAU_BA2S
181,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
182,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
183,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
184,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
185,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
186,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,3-May,3.6,TSMA_FR1S,TSMA_FR1S
187,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
188,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
189,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
189,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
190,ECO03,Stylophora pistillata,Spis,18,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
191,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
192,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.759895,143.39796,-9.759895,143.39796,GPS EcoRRAP sites,60,5,3.6,TSMA_FR1S,TSMA_FR1S
193,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
194,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
195,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
196,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
197,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
198,ECO03,Stylophora pistillata,Spis,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
199,ECO03,Stylophora pistillata,Spis,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,TSAU_FR1S
200,ECO03,Stylophora pistillata,Spis,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,TSAU_FR1S
201,ECO03,Acropora hyacinthus,Ahya,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,TSAU_FR1S
202,ECO03,Acropora hyacinthus,Ahya,20,4,2021,Aukane,-9.87996,143.41004,-9.87996,143.41004,GPS EcoRRAP sites,60,3-May,3.1,TSAU_FR1S,TSAU_FR1S
203,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
204,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
205,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
206,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
207,ECO03,Acropora hyacinthus,Ahya,22,4,2021,Aukane,-9.8757,143.388545,-9.8757,143.388545,GPS EcoRRAP sites,60,3-May,3,TSAU_BA2S,TSAU_BA2S
208,ECO03,Acropora hyacinthus,Ahya,24,4,2021,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,2-May,3.6,TSMA_BA2S,TSMA_BA2S
209,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,2-May,3.6,TSMA_BA2S,TSMA_BA2S
210,ECO03,Stylophora pistillata,Spis,24,4,2021,Masig,-9.7442395,143.415763,-9.7442395,143.415763,GPS EcoRRAP sites,60,2-May,3.6,TSMA_BA2S,TSMA_BA2S
211,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
211,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
212,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
212,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
213,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
213,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
214,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
214,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
215,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
215,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
216,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
216,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
217,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
217,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
218,ECO03,Acropora hyacinthus,Ahya,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
219,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
219,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
220,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
221,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
221,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
222,ECO03,Acropora hyacinthus,Ahya,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
222,ECO03,Acropora hyacinthus,Ahya,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
223,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
223,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
224,ECO03,Pocillopora verrucosa,Pver,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
225,ECO03,Pocillopora verrucosa,Pver,16,9,2021,Heron,-23.454021,151.968494,-23.454021,151.968494,GPS EcoRRAP sites,60,1-May,0.6,CBHE_LA1S,CBHE_LA1S
226,ECO03,Pocillopora verrucosa,Pver,16,9,2021,Heron,-23.454021,151.968494,-23.454021,151.968494,GPS EcoRRAP sites,60,1-May,0.6,CBHE_LA1S,CBHE_LA1S
227,ECO03,Pocillopora verrucosa,Pver,16,9,2021,Heron,-23.454021,151.968494,-23.454021,151.968494,GPS EcoRRAP sites,60,1-May,0.6,CBHE_LA1S,CBHE_LA1S
228,ECO03,Pocillopora verrucosa,Pver,16,9,2021,Heron,-23.454021,151.968494,-23.454021,151.968494,GPS EcoRRAP sites,60,1-May,0.6,CBHE_LA1S,CBHE_LA1S
229,ECO03,Stylophora pistillata,Spis,16,9,2021,Heron,-23.4561755,151.925688,-23.4561755,151.925688,GPS EcoRRAP sites,60,1-May,4.3,CBHE_FL1S,CBHE_FL1S
230,ECO03,Pocillopora verrucosa,Pver,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
231,ECO03,Pocillopora verrucosa,Pver,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
232,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
232,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
233,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
233,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
234,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
234,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
235,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
236,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
236,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
237,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
237,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
238,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
238,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
239,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
239,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
240,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
240,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
241,ECO03,Pocillopora verrucosa,Pver,17,9,2021,Heron,-23.471972,151.9777105,-23.471972,151.9777105,GPS EcoRRAP sites,60,Dec-15,6,CBHE_FR1S,CBHE_FR1S
242,ECO03,Pocillopora verrucosa,Pver,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
244,ECO03,Pocillopora verrucosa,Pver,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
245,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
245,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
246,ECO03,Stylophora pistillata,Spis,17,9,2021,Heron,-23.472098,151.977937,-23.472098,151.977937,GPS EcoRRAP sites,60,Dec-15,11.6,CBHE_FR1D,CBHE_FR1D
