Site,Latitude,Longitude,Variable,Depth,mmm,mean_annual,monthly_variability
CBHE_FR2S,-23.470371,151.950669,salt,-13,35.64753452141095,35.59782211507918,0.0022185180810623327
CBHE_FR2S,-23.470371,151.950669,salt,-9,35.646678513479074,35.597461065080765,0.002216815581917794
CBHE_FR2S,-23.470371,151.950669,salt,-5.35,35.64443665057887,35.59673194159335,0.0022142454983994733
CBHE_FR2S,-23.470371,151.950669,salt,-2.35,35.64142292553113,35.59539457457137,0.0022061865555769032
CBHE_FR2S,-23.470371,151.950669,salt,-0.5,35.6406020699425,35.590878293448355,0.0021962140812940654
CBHE_FR2S,-23.470371,151.950669,temp,-24,27.423924035249257,25.072561241155444,0.08595057752887521
CBHE_FR2S,-23.470371,151.950669,temp,-18,27.421266911409003,25.076980769103354,0.08588639627635923
CBHE_FR2S,-23.470371,151.950669,temp,-13,27.4162932139134,25.074972643569122,0.08587754495810537
CBHE_FR2S,-23.470371,151.950669,temp,-9,27.415653584293985,25.07518086134096,0.08587135498848424
CBHE_FR2S,-23.470371,151.950669,temp,-5.35,27.419453843598824,25.07686836944828,0.08586114258202059
CBHE_FR2S,-23.470371,151.950669,temp,-2.35,27.417408343135552,25.074187560917046,0.08585968496930568
CBHE_FR2S,-23.470371,151.950669,temp,-0.5,27.41097254226994,25.067077503048314,0.08586166484237245
CBHE_FR2S,-23.470371,151.950669,u,-24,0.007465964443843912,0.0037891739183870845,2.069914829184462
CBHE_FR2S,-23.470371,151.950669,u,-18,0.008669241346806616,0.004569152787417381,2.291941244026398
CBHE_FR2S,-23.470371,151.950669,u,-13,0.009729953244096859,0.005501507822173744,1.8771711133862414
CBHE_FR2S,-23.470371,151.950669,u,-9,0.012481320478052628,0.007365127933469042,1.415365995145179
CBHE_FR2S,-23.470371,151.950669,u,-5.35,0.014295749198391754,0.007625146556718243,1.7288949643701657
CBHE_FR2S,-23.470371,151.950669,u,-2.35,0.013324356234558288,0.004718000532544601,4.62145092333383
CBHE_FR2S,-23.470371,151.950669,u,-0.5,0.007460778383872336,-0.003394758068971286,-1.8219942712196886
CBHE_FR2S,-23.470371,151.950669,v,-24,0.01024248267548468,0.005485275249594666,0.4030960285305184
CBHE_FR2S,-23.470371,151.950669,v,-18,0.012156879466529578,0.006097319125387098,0.4470464002694998
CBHE_FR2S,-23.470371,151.950669,v,-13,0.012342548426628852,0.0060419421493910315,0.481118268137179
CBHE_FR2S,-23.470371,151.950669,v,-9,0.013023815057504651,0.006882847365635149,0.4359329651773561
CBHE_FR2S,-23.470371,151.950669,v,-5.35,0.02076247868950651,0.010951583067184167,0.4499006299710126
CBHE_FR2S,-23.470371,151.950669,v,-2.35,0.028962126101245222,0.015022340730133095,0.45235840605880284
CBHE_FR2S,-23.470371,151.950669,v,-0.5,0.04017425476292171,0.020633025879255893,0.4959756053405201
CBHE_FR2S,-23.470371,151.950669,wspeed_u,99999.9,-2.218286890222222,-3.618061463848485,-0.2731923261382042
CBHE_FR2S,-23.470371,151.950669,wspeed_v,99999.9,4.3634120370285006,1.817215206221439,0.8428978552930326
CBHE_LA1S,-23.454021,151.968494,eta,99999.9,-0.01334788030538401,-0.11070548849865962,-0.45903998074436075
CBHE_LA1S,-23.454021,151.968494,salt,-5.35,35.63837103366767,35.59434937267273,0.0022179368048553675
CBHE_LA1S,-23.454021,151.968494,salt,-2.35,35.63864972281042,35.59409576402422,0.002213270975994883
CBHE_LA1S,-23.454021,151.968494,salt,-0.5,35.63850200088764,35.59016100920299,0.0022061094427771786
CBHE_LA1S,-23.454021,151.968494,temp,-5.35,27.426974044146988,25.082579953354497,0.08547315294327565
CBHE_LA1S,-23.454021,151.968494,temp,-2.35,27.422160270403136,25.074860455968007,0.08564406889665507
CBHE_LA1S,-23.454021,151.968494,temp,-0.5,27.409528404406036,25.062382191672658,0.08567060638719565
CBHE_LA1S,-23.454021,151.968494,u,-5.35,0.011744038503035223,0.007291713044862907,0.9756144785786433
CBHE_LA1S,-23.454021,151.968494,u,-2.35,0.018684001692527003,0.008515569940200755,2.5375841673156394
CBHE_LA1S,-23.454021,151.968494,u,-0.5,0.011836605894774088,-0.0016754060207126449,-2.4819439326442883
CBHE_LA1S,-23.454021,151.968494,v,-5.35,0.01610067328160838,0.007528096031673653,0.6381145597372606
CBHE_LA1S,-23.454021,151.968494,v,-2.35,0.04635389542374226,0.020279124870112235,0.6744747184857196
CBHE_LA1S,-23.454021,151.968494,v,-0.5,0.06110968537282093,0.026914513702678312,0.6784344325737911
CBHE_LA1S,-23.454021,151.968494,wspeed_u,99999.9,-2.2369479770000003,-3.6211041782348485,-0.2711256486254948
CBHE_LA1S,-23.454021,151.968494,wspeed_v,99999.9,4.350942480863099,1.8090763643343755,0.8383155579240472
CBLM_BA1S,-23.900155,152.393624,eta,99999.9,-0.019219059379230834,-0.11296439532888695,-0.4257955755972322
CBLM_BA1S,-23.900155,152.393624,salt,-24,35.52400141267328,35.495600538111034,0.002264782586110151
CBLM_BA1S,-23.900155,152.393624,salt,-18,35.5239573393976,35.495983043823124,0.002268530383181332
CBLM_BA1S,-23.900155,152.393624,salt,-13,35.52379427790106,35.49692205363855,0.0022788485204237913
CBLM_BA1S,-23.900155,152.393624,salt,-9,35.52456722676212,35.49677827690259,0.002290422751428869
CBLM_BA1S,-23.900155,152.393624,salt,-5.35,35.5249342646945,35.496370268247,0.0022920170108475715
CBLM_BA1S,-23.900155,152.393624,salt,-2.35,35.52477564633629,35.49496771236035,0.0022899832782177013
CBLM_BA1S,-23.900155,152.393624,salt,-0.5,35.52417599304262,35.491691433665096,0.002294821944245019
CBLM_BA1S,-23.900155,152.393624,temp,-24,26.56602864533082,24.50410327785794,0.07070846563380181
CBLM_BA1S,-23.900155,152.393624,temp,-18,26.56912858652241,24.507098760701645,0.07079836462372507
CBLM_BA1S,-23.900155,152.393624,temp,-13,26.579919834517302,24.52156715419431,0.0709943596478733
CBLM_BA1S,-23.900155,152.393624,temp,-9,26.591299849504217,24.529120608289496,0.07131494772058043
CBLM_BA1S,-23.900155,152.393624,temp,-5.35,26.59106547176397,24.529024279423314,0.07139023982240808
CBLM_BA1S,-23.900155,152.393624,temp,-2.35,26.588858339424576,24.526743060844126,0.07138925905544942
CBLM_BA1S,-23.900155,152.393624,temp,-0.5,26.581547104920496,24.5187611147062,0.07140279782249999
CBLM_BA1S,-23.900155,152.393624,u,-24,-0.0026146712222222222,-0.006021431452275566,-0.5019942173585185
CBLM_BA1S,-23.900155,152.393624,u,-18,9.173866666666667e-4,-0.002823454954422861,-0.9859760758584785
CBLM_BA1S,-23.900155,152.393624,u,-13,0.0017197615227127348,-0.0020962440151211237,-1.1327872559247754
CBLM_BA1S,-23.900155,152.393624,u,-9,4.460664829022465e-4,-0.003414085910437951,-0.8525707664784177
CBLM_BA1S,-23.900155,152.393624,u,-5.35,0.004748644410096906,5.12646760216101e-4,-5.794162898143242
CBLM_BA1S,-23.900155,152.393624,u,-2.35,0.004546938492918691,-1.6534706313667329e-4,-3.9409578049959935
CBLM_BA1S,-23.900155,152.393624,u,-0.5,5.574358597971223e-4,-0.006538810046349817,-0.9083406404073417
CBLM_BA1S,-23.900155,152.393624,v,-24,-6.389851111111112e-4,-0.002855919513908024,-0.464687219778216
CBLM_BA1S,-23.900155,152.393624,v,-18,-8.368905762439287e-4,-0.003572092977624207,-0.49485087786712045
CBLM_BA1S,-23.900155,152.393624,v,-13,-7.199276842821483e-4,-0.0030644865749561577,-0.49750410931880235
CBLM_BA1S,-23.900155,152.393624,v,-9,1.9478188322260737e-4,-0.0023021025961825524,-0.8874498179721909
CBLM_BA1S,-23.900155,152.393624,v,-5.35,-3.2809049204561005e-4,-0.004208660247464801,-0.6759019782859245
CBLM_BA1S,-23.900155,152.393624,v,-2.35,3.1158851828066243e-4,-0.003876967677720141,-0.7918144343851303
CBLM_BA1S,-23.900155,152.393624,v,-0.5,0.007882909117221512,2.0439764552635336e-4,6.562967992255345
CBLM_BA1S,-23.900155,152.393624,wspeed_u,99999.9,-1.7824164456666667,-3.3212928043333334,-0.3223890279403655
CBLM_BA1S,-23.900155,152.393624,wspeed_v,99999.9,4.378437962762738,1.8533534252754498,0.840177798962088
CBLM_BA2S,-23.894298,152.404406,eta,99999.9,-0.019082781162283333,-0.11255051166257993,-0.4263509095074767
CBLM_BA2S,-23.894298,152.404406,salt,-24,35.523549319466795,35.494562066555574,0.002272877568693156
CBLM_BA2S,-23.894298,152.404406,salt,-18,35.52348275135988,35.49464657010778,0.002273520690492334
CBLM_BA2S,-23.894298,152.404406,salt,-13,35.52319258007251,35.494931743940214,0.0022795282171863616
CBLM_BA2S,-23.894298,152.404406,salt,-9,35.524572274266475,35.49515914031109,0.0022938991909884705
CBLM_BA2S,-23.894298,152.404406,salt,-5.35,35.52454838960998,35.49477873791615,0.002294356665449185
CBLM_BA2S,-23.894298,152.404406,salt,-2.35,35.524424930313856,35.49373590961996,0.0022944501999878574
CBLM_BA2S,-23.894298,152.404406,salt,-0.5,35.52397929939165,35.491812483258876,0.002298730240455534
CBLM_BA2S,-23.894298,152.404406,temp,-24,26.57228102665998,24.509446509405144,0.07085026508300636
CBLM_BA2S,-23.894298,152.404406,temp,-18,26.572124541927327,24.50859633920949,0.07088581075147185
CBLM_BA2S,-23.894298,152.404406,temp,-13,26.58193630584139,24.5175131197429,0.07104911057592277
CBLM_BA2S,-23.894298,152.404406,temp,-9,26.598802231216037,24.5283073717043,0.0714772697152144
CBLM_BA2S,-23.894298,152.404406,temp,-5.35,26.59686511750564,24.526356568443276,0.07150950657025054
CBLM_BA2S,-23.894298,152.404406,temp,-2.35,26.595736195768023,24.52508582913652,0.07151221694872736
CBLM_BA2S,-23.894298,152.404406,temp,-0.5,26.590140637179903,24.51932980875589,0.0715293181895651
CBLM_BA2S,-23.894298,152.404406,u,-24,-0.0025857256559818566,-0.006725897742801559,-0.5868602793640735
CBLM_BA2S,-23.894298,152.404406,u,-18,-0.001172994,-0.0054787041659113715,-0.7157080117698693
CBLM_BA2S,-23.894298,152.404406,u,-13,-9.042364444444446e-4,-0.0054200956143073895,-0.7252034159635469
CBLM_BA2S,-23.894298,152.404406,u,-9,-0.001289507102122289,-0.005540176003807405,-0.7275438448160336
CBLM_BA2S,-23.894298,152.404406,u,-5.35,5.28865571312545e-4,-0.004412614705252399,-0.994283475824697
CBLM_BA2S,-23.894298,152.404406,u,-2.35,-9.761555555555561e-6,-0.005395376624980661,-0.9213366814461742
CBLM_BA2S,-23.894298,152.404406,u,-0.5,-0.0037185925555555557,-0.011649262685855566,-0.6285857576835514
CBLM_BA2S,-23.894298,152.404406,v,-24,-0.0032033084506471847,-0.004494063085124,-0.2528641380639729
CBLM_BA2S,-23.894298,152.404406,v,-18,-0.002712535777777778,-0.004320596662824907,-0.3087063443008701
CBLM_BA2S,-23.894298,152.404406,v,-13,-0.002950228396024203,-0.0043773736374863115,-0.30253072286994126
CBLM_BA2S,-23.894298,152.404406,v,-9,-0.0017269214198744928,-0.006632806878325545,-0.46701366107569936
CBLM_BA2S,-23.894298,152.404406,v,-5.35,-0.0015648122053173348,-0.01017846622287891,-0.5562966936266543
CBLM_BA2S,-23.894298,152.404406,v,-2.35,-0.001302228558520067,-0.01010824817146812,-0.5832541283472502
CBLM_BA2S,-23.894298,152.404406,v,-0.5,0.0062429773070186234,-0.0058387278906133905,-1.599223804043087
CBLM_BA2S,-23.894298,152.404406,wspeed_u,99999.9,-1.7915859951111113,-3.325061595621212,-0.3211623017698307
CBLM_BA2S,-23.894298,152.404406,wspeed_v,99999.9,4.372006614593761,1.8457888637896573,0.838169459898004
CBLM_FL1S,-23.884903,152.413621,eta,99999.9,-0.01798006621111969,-0.11131457209772785,-0.43129544431434996
CBLM_FL1S,-23.884903,152.413621,salt,-24,35.52260843120223,35.493637080316624,0.0022675515991931157
CBLM_FL1S,-23.884903,152.413621,salt,-18,35.52214655424614,35.49392423444777,0.002274070381970233
CBLM_FL1S,-23.884903,152.413621,salt,-13,35.521556474761674,35.49383290408604,0.002280852724963493
CBLM_FL1S,-23.884903,152.413621,salt,-9,35.52164604626644,35.49353048066688,0.002287808183801779
CBLM_FL1S,-23.884903,152.413621,salt,-5.35,35.52151371463274,35.49291208221058,0.00228650499316878
CBLM_FL1S,-23.884903,152.413621,salt,-2.35,35.52132962878161,35.49169426001606,0.002282389226905059
CBLM_FL1S,-23.884903,152.413621,salt,-0.5,35.52086285872262,35.490109732385164,0.0022829868448976877
CBLM_FL1S,-23.884903,152.413621,temp,-24,26.554472608996228,24.49921680400365,0.07053275867692588
CBLM_FL1S,-23.884903,152.413621,temp,-18,26.57480967457003,24.510619867901344,0.07080955029827699
CBLM_FL1S,-23.884903,152.413621,temp,-13,26.58852006214351,24.520082995363886,0.07100675917100277
CBLM_FL1S,-23.884903,152.413621,temp,-9,26.596679040728997,24.52572330559566,0.07116843984837935
CBLM_FL1S,-23.884903,152.413621,temp,-5.35,26.59757291760669,24.526144970086087,0.07119951844721248
CBLM_FL1S,-23.884903,152.413621,temp,-2.35,26.597117828857584,24.525298830279425,0.07119879080891647
CBLM_FL1S,-23.884903,152.413621,temp,-0.5,26.59302400865688,24.521144032854252,0.07120679241781395
CBLM_FL1S,-23.884903,152.413621,u,-24,0.0024769099,-0.0018749492085216573,-1.4563424206476645
CBLM_FL1S,-23.884903,152.413621,u,-18,7.650194444444441e-4,-0.0033489950563468525,-1.1196053735279818
CBLM_FL1S,-23.884903,152.413621,u,-13,8.532005854360707e-4,-0.0038753361797135614,-1.1146987956970071
CBLM_FL1S,-23.884903,152.413621,u,-9,0.0014581053987064035,-0.0037953944779813985,-1.2246376845302596
CBLM_FL1S,-23.884903,152.413621,u,-5.35,0.001557453158238317,-0.0040437319237177855,-1.2355648378943824
CBLM_FL1S,-23.884903,152.413621,u,-2.35,0.0010193603393306018,-0.005202146783904296,-1.135242975674999
CBLM_FL1S,-23.884903,152.413621,u,-0.5,-0.002139948777777777,-0.010378351138288274,-0.7854118434067042
CBLM_FL1S,-23.884903,152.413621,v,-24,-5.4678672292314355e-5,-0.0035216933064467384,-0.6730987960940776
CBLM_FL1S,-23.884903,152.413621,v,-18,-7.797890000000001e-4,-0.004979008327770087,-0.5237433151779114
CBLM_FL1S,-23.884903,152.413621,v,-13,3.494546434006915e-4,-0.006072404242744238,-0.6577254415310031
CBLM_FL1S,-23.884903,152.413621,v,-9,0.0013720137777777778,-0.009134409738473367,-0.73556474502787
CBLM_FL1S,-23.884903,152.413621,v,-5.35,0.001665568075666801,-0.010210721663985418,-0.7434380377871123
CBLM_FL1S,-23.884903,152.413621,v,-2.35,0.0020497833399498525,-0.009996205444463339,-0.7751178824767132
CBLM_FL1S,-23.884903,152.413621,v,-0.5,0.0073834530624584515,-0.007016720446160258,-1.4551066677301205
CBLM_FL1S,-23.884903,152.413621,wspeed_u,99999.9,-1.80320482,-3.3306735809242425,-0.3196417486738571
CBLM_FL1S,-23.884903,152.413621,wspeed_v,99999.9,4.3669603727892286,1.839894137554882,0.8361962689358516
CBLM_FL2S,-23.917571,152.391971,eta,99999.9,-0.019023414991481018,-0.1130448831509343,-0.4260069364337186
CBLM_FL2S,-23.917571,152.391971,salt,-24,35.52832655190542,35.49902747997794,0.0022722419281765824
CBLM_FL2S,-23.917571,152.391971,salt,-18,35.52636249169868,35.49925244288442,0.0022814362139181093
CBLM_FL2S,-23.917571,152.391971,salt,-13,35.525812890426806,35.49992743429772,0.0022875607997834267
CBLM_FL2S,-23.917571,152.391971,salt,-9,35.525596817911904,35.49974433091004,0.0022922462030561344
CBLM_FL2S,-23.917571,152.391971,salt,-5.35,35.52580356021016,35.498358867688296,0.0022947751662960275
CBLM_FL2S,-23.917571,152.391971,salt,-2.35,35.52563742630488,35.49688742252464,0.0022966374402963413
CBLM_FL2S,-23.917571,152.391971,salt,-0.5,35.52531520690126,35.494949558280894,0.002302215320379743
CBLM_FL2S,-23.917571,152.391971,temp,-24,26.56295751744003,24.50651523867572,0.0706193923687547
CBLM_FL2S,-23.917571,152.391971,temp,-18,26.580064352730318,24.52671756344016,0.0709215941194095
CBLM_FL2S,-23.917571,152.391971,temp,-13,26.58522703334936,24.537682672881942,0.07105856265582484
CBLM_FL2S,-23.917571,152.391971,temp,-9,26.58830413786596,24.543741227422373,0.07114575217483474
CBLM_FL2S,-23.917571,152.391971,temp,-5.35,26.59099198285578,24.543508332794335,0.07127305059946991
CBLM_FL2S,-23.917571,152.391971,temp,-2.35,26.588623350868325,24.541526620314393,0.07127947229252402
CBLM_FL2S,-23.917571,152.391971,temp,-0.5,26.58088001564436,24.533823376958235,0.0713049559454985
CBLM_FL2S,-23.917571,152.391971,u,-24,0.030360721590642976,0.023131344630763943,0.2782215407022981
CBLM_FL2S,-23.917571,152.391971,u,-18,0.03434894907176006,0.026732223422165635,0.2917147611024236
CBLM_FL2S,-23.917571,152.391971,u,-13,0.03646195715665683,0.028725891280644466,0.2919037405312772
CBLM_FL2S,-23.917571,152.391971,u,-9,0.03702524003117808,0.02960587746868545,0.2854678456761836
CBLM_FL2S,-23.917571,152.391971,u,-5.35,0.04069526070851666,0.03301726461331744,0.2831369685545005
CBLM_FL2S,-23.917571,152.391971,u,-2.35,0.04008870946943799,0.03270846429963599,0.28571508326514294
CBLM_FL2S,-23.917571,152.391971,u,-0.5,0.034301017838943376,0.023727333193523964,0.5028777531874159
CBLM_FL2S,-23.917571,152.391971,v,-24,-0.008696851777777778,-0.016352637446969697,-0.29229687435285234
CBLM_FL2S,-23.917571,152.391971,v,-18,-0.007940294777777778,-0.01648649942113673,-0.3369334373231963
CBLM_FL2S,-23.917571,152.391971,v,-13,-0.007003259175878185,-0.014548833579798087,-0.3344680461633642
CBLM_FL2S,-23.917571,152.391971,v,-9,-0.005569259777777778,-0.013848364906557468,-0.3626969374532807
CBLM_FL2S,-23.917571,152.391971,v,-5.35,-0.004655207901988399,-0.011048662024950948,-0.37755522755168575
CBLM_FL2S,-23.917571,152.391971,v,-2.35,-0.0032013460731909736,-0.009720038086105325,-0.46498735347270537
CBLM_FL2S,-23.917571,152.391971,v,-0.5,0.006363995261860453,-0.004750202819036431,-2.037871010403733
CBLM_FL2S,-23.917571,152.391971,wspeed_u,99999.9,-1.759190495,-3.3085503793863635,-0.3253950825987026
CBLM_FL2S,-23.917571,152.391971,wspeed_v,99999.9,4.384255016915313,1.8596179284749152,0.843007455816324
CBLM_LA1S,-23.896147,152.413821,eta,99999.9,-0.019846300895124742,-0.11326768740194032,-0.42266547067552884
CBLM_LA1S,-23.896147,152.413821,salt,-24,35.523236335354085,35.494004194716595,0.002276399821100606
CBLM_LA1S,-23.896147,152.413821,salt,-18,35.52307833918819,35.49414766732672,0.0022773883438552307
CBLM_LA1S,-23.896147,152.413821,salt,-13,35.52309772810575,35.49417991883033,0.002292534225799989
CBLM_LA1S,-23.896147,152.413821,salt,-9,35.52500691694043,35.494790042170386,0.002301585159376568
CBLM_LA1S,-23.896147,152.413821,salt,-5.35,35.52557127618855,35.494760570575146,0.0023027816146997974
CBLM_LA1S,-23.896147,152.413821,salt,-2.35,35.525516037509995,35.494118894629345,0.002302341136577881
CBLM_LA1S,-23.896147,152.413821,salt,-0.5,35.52523426643003,35.49239746898434,0.002305563831858154
CBLM_LA1S,-23.896147,152.413821,temp,-24,26.573581279677157,24.509678595119958,0.070855702758054
CBLM_LA1S,-23.896147,152.413821,temp,-18,26.575897195148354,24.51112515415527,0.07092120156293283
CBLM_LA1S,-23.896147,152.413821,temp,-13,26.596528912014364,24.526988805885157,0.07128381868991168
CBLM_LA1S,-23.896147,152.413821,temp,-9,26.609386225058625,24.535136303279316,0.07167586159703972
CBLM_LA1S,-23.896147,152.413821,temp,-5.35,26.607271171325724,24.53501078281757,0.0717729254344955
CBLM_LA1S,-23.896147,152.413821,temp,-2.35,26.604579767282974,24.532301734473858,0.0717824394377626
CBLM_LA1S,-23.896147,152.413821,temp,-0.5,26.597108579259007,24.5245404181003,0.0718160596221276
CBLM_LA1S,-23.896147,152.413821,u,-24,0.0012587706666666667,-0.0025238569247239685,-1.1987926227221877
CBLM_LA1S,-23.896147,152.413821,u,-18,2.9346666666666533e-5,-0.003924906157208238,-0.9518835242491464
CBLM_LA1S,-23.896147,152.413821,u,-13,0.0016579518294459867,-0.002773015886862741,-1.2325962727019122
CBLM_LA1S,-23.896147,152.413821,u,-9,-0.0027035846142042155,-0.006234631161361367,-0.7284551183184153
CBLM_LA1S,-23.896147,152.413821,u,-5.35,0.001849303912658838,-0.0027312072453417723,-1.404410302695129
CBLM_LA1S,-23.896147,152.413821,u,-2.35,0.0014231017777777777,-0.003720461081765097,-1.2612607613807436
CBLM_LA1S,-23.896147,152.413821,u,-0.5,-0.0014073152222222225,-0.01134565490218708,-0.7129035068701467
CBLM_LA1S,-23.896147,152.413821,v,-24,-0.0017713766666666668,-0.0037066529521427613,-0.3737705460981182
CBLM_LA1S,-23.896147,152.413821,v,-18,-0.002557048998455397,-0.004926488979217151,-0.32160545582922756
CBLM_LA1S,-23.896147,152.413821,v,-13,0.002962630427714888,-0.007079202668165737,-0.9507060760380152
CBLM_LA1S,-23.896147,152.413821,v,-9,-0.001487489490911229,-0.00858761558117191,-0.48791451505062206
CBLM_LA1S,-23.896147,152.413821,v,-5.35,-3.7502020065011056e-4,-0.013728892466818196,-0.61347492571599
CBLM_LA1S,-23.896147,152.413821,v,-2.35,3.9192777777777764e-5,-0.01375465557120575,-0.6382096887881344
CBLM_LA1S,-23.896147,152.413821,v,-0.5,0.009230823865861881,-0.009139055893155562,-1.4401013731673822
